view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
110,1,3742269865,  广东 广州,2016-05-10 15:23:30,https://weibo.cn/comment/DuSPHikag,['正常'],https://weibo.cn/u/3742269865
111,1,2175262367,  河北 保定,None,nn,['正常'],https://weibo.cn/u/2175262367
112,1,2154874024,  安徽 六安,None,nn,['正常'],https://weibo.cn/u/2154874024
111,1,2111611117,  北京,2016-05-10 15:24:45,https://weibo.cn/comment/DuSQcxFBQ,['正常'],https://weibo.cn/u/2111611117
116,1,2667565063,  浙江 杭州,2016-05-10 15:51:55,https://weibo.cn/comment/DuT1ep15v,['正常'],https://weibo.cn/u/2667565063
111,1,5555621435,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/5555621435
111,1,2432627447,  浙江 杭州,2016-05-10 15:57:52,https://weibo.cn/comment/DuT3EaaLj,['正常'],https://weibo.cn/u/2432627447
188,1,2631180581,  广东,2016-05-10 15:21:39,https://weibo.cn/comment/DuSOWzDKF,['正常'],https://weibo.cn/u/2631180581
132,1,3164596777,  其他,2016-05-10 11:43:52,https://weibo.cn/comment/DuRoyn7c2,['正常'],https://weibo.cn/u/3164596777
135,1,1291865270,  北京,2016-05-10 16:45:46,https://weibo.cn/comment/DuTn5ujHh,['正常'],https://weibo.cn/u/1291865270
144,1,1821528312,  北京 崇文区,2016-05-06 00:21:15,https://weibo.cn/comment/DubduzLEg,['正常'],https://weibo.cn/u/1821528312
129,1,3282219042,  内蒙古 赤峰,None,nn,['正常'],https://weibo.cn/u/3282219042
115,1,2496656785,  北京 东城区,2016-05-09 06:53:26,https://weibo.cn/comment/DuG4aijTm,['正常'],https://weibo.cn/u/2496656785
135,1,1686388490,  海外 英国,None,nn,['正常'],https://weibo.cn/u/1686388490
132,1,1175253125,  上海 宝山区,2016-05-10 17:52:29,https://weibo.cn/comment/DuTOb4W0B,['正常'],https://weibo.cn/u/1175253125
129,1,5378851975,  四川 成都,2016-05-10 17:21:27,https://weibo.cn/comment/DuTBzvSv2,['正常'],https://weibo.cn/u/5378851975
155,1,1947185385,  河北 秦皇岛,None,nn,['正常'],https://weibo.cn/u/1947185385
131,1,1110633912,  其他,2016-05-10 18:01:26,https://weibo.cn/comment/DuTROguQW,['正常'],https://weibo.cn/u/1110633912
132,1,5608832821,  山西 太原,2016-05-10 22:52:16,https://weibo.cn/comment/DuVLRgnDB,['正常'],https://weibo.cn/u/5608832821
497,347,5900944167,  北京 西城区,None,nn,['中'],https://weibo.cn/u/5900944167
