,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,86,1,2644769155,  浙江,None,nn,['中'],https://weibo.cn/u/2644769155,nn,nn,nn,nn,1589,188,371,['deleted']
1,66,1,2968168442,  新疆,None,nn,['中'],https://weibo.cn/u/2968168442,nn,nn,nn,nn,1172,446,109,['deleted']
2,181,92,5874715391,  安徽,2019-01-05 14:04:45,https://weibo.cn/comment/Hax26q5kI,['正常'],https://weibo.cn/u/5874715391,:就在几分钟前，南京大屠杀幸存者沈淑静老人去世，享年94岁。送别老人 ,125,6233,144,51164,199,3373102,"[['老人走好 顺便举报了', '152', '01月05日 22:17'], ['这个人在几个月前就去世了', '115', '01月05日 14:41'], ['送别老人<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '28', '01月05日 14:06'], ['眼里全是悲伤！', '1', '01月06日 19:35'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 14:04'], ['额额额', '1', '01月06日 14:00'], ['老人家走好！ 你受的侮辱有我们来替你们报仇雪恨', '1', '01月06日 13:57'], ['奶奶走好<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 13:45'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 13:44'], ['木有', '1', '01月06日 13:24'], ['。', '1', '01月06日 13:00'], ['走好', '1', '01月06日 12:58'], ['回复<a href=""/n/%E5%90%83%E9%A5%AD%E7%9D%A1%E8%A7%89%E6%92%B8%E8%B1%86"">@吃饭睡觉撸豆</a>:我也举报了', '3', '01月06日 12:42'], ['唉...', '1', '01月06日 12:33'], ['逝者安息，愿来世幸福。用一个过世的人换个时间来炒作自己的关注，博主好好反思一下！', '4', '01月06日 12:25'], ['老人走好，死马营销号，拿已逝之人营销<img alt=""[微笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 12:23'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 12:15'], ['去年的事了，', '1', '01月06日 12:04'], ['送别老人！愿天堂没有杀虐<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 11:59'], ['喜欢博主的有多少，点点小手', '1', '01月06日 11:56'], ['这样的消息现在能有几个年轻人关注？戏子们放个屁，点击量就是热搜第一', '1', '01月06日 11:49'], ['愿老人安息。', '1', '01月06日 11:49'], ['<img alt=""[伤心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 11:48'], ['逝者安息，一路走好', '1', '01月06日 11:40'], ['走好，铭记于心。<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '1', '01月06日 11:34'], ['送别', '1', '01月06日 11:27'], ['奶奶走好', '1', '01月06日 11:15'], ['赞?', '1', '01月06日 11:12'], ['🙏🙏走好', '0', '01月06日 11:11']]"
3,85,1,3197482192,  其他,None,nn,['中'],https://weibo.cn/u/3197482192,nn,nn,nn,nn,1083,144,292,['deleted']
4,129,8,1240872873,  辽宁,None,nn,['中'],https://weibo.cn/u/1240872873,nn,nn,nn,nn,nn,nn,nn,['deleted']
5,125,1,6105794355,  山东 东营,None,nn,['中'],https://weibo.cn/u/6105794355,nn,nn,nn,nn,nn,nn,nn,['deleted']
6,95,1,2373140441,  山东,2019-01-07 09:00:03,https://weibo.cn/comment/HaNTq616P,['中'],https://weibo.cn/u/2373140441,:【女子学开车意外撞死奶奶，让教车的丈夫顶包,0,0,0,792,360,105,[]
7,101,1,6645934123,  山东,2019-01-04 23:36:19,https://weibo.cn/comment/HarlBtMF6,['中'],https://weibo.cn/u/6645934123,:咋天晚上，一架客机在黑龙江伊春失事，42人遇难！ 聊城 · 新城街区 用户6645934123的微博视频 ,0,2,3,158,1276,37,"[['真的吗', '0', '08月19日 07:30'], ['确定？不是昨天晚上吗', '0', '03月24日 18:51'], ['假新闻<img alt=""[笑而不语]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;""/>', '0', '01月06日 11:50']]"
8,979,8,5299926269,  海外,None,nn,['中'],https://weibo.cn/u/5299926269,nn,nn,nn,nn,10456,158,257876,['deleted']
9,72,1,6551616528,  广东,None,nn,['正常'],https://weibo.cn/u/6551616528,nn,nn,nn,nn,nn,nn,nn,['deleted']
