,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,76,1,6229513823,  安徽,2018-07-19 23:57:14,https://weibo.cn/comment/GqHIvoewA,['中'],https://weibo.cn/u/6229513823,:@滁州身边事 求转   帮帮这一家人！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  20万元整  谁的群多大家帮忙转发一下！好 人一生平安。 滁州,0,0,3,5,124,7,"[['回复<a href=""/n/%E6%BB%81%E5%B7%9E%E8%BA%AB%E8%BE%B9%E4%BA%8B"">@滁州身边事</a>:我怎么删不了？', '0', 'time not available'], ['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available'], ['百度一下你就知道，这是假的', '0', 'time not available']]"
1,75,1,5778675564,  黑龙江,2018-08-01 10:47:36,https://weibo.cn/comment/GsB6r6h2A,['中'],https://weibo.cn/u/5778675564,:帮转的刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在安达双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你@沈阳市公安局 @沈阳公安交警支队 @新媒沈阳 @沈阳身边事 沈阳·华晨宝马铁西工厂,0,0,0,715,144,43,[]
2,73,1,1745016261,  河南,2018-07-31 19:25:28,https://weibo.cn/comment/Gsv49gl29,['中'],https://weibo.cn/u/1745016261,:转发刘波全家跪谢大家了！转发 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 郑州 · 福都生活广场,0,0,3,3190,784,583,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available'], ['回复<a href=""/n/haowenfu_"">@haowenfu_</a>:朋友圈的，帮忙转发的', '0', 'time not available'], ['真事吗？', '0', 'time not available']]"
3,81,1,3106288937,  北京,2018-07-27 20:09:08,https://weibo.cn/comment/GrTDT4QeG,['中'],https://weibo.cn/u/3106288937,:求转  是兄弟朋友的都给我速度转起来！我代表我兄弟刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  20万元整  谁的群多大家帮忙转发一下！好 人一生平安。_转发一次本人发红包200元' 北京 · 十里河,0,0,1,140,163,53,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
4,80,1,3738797040,  江苏,None,nn,['中'],https://weibo.cn/u/3738797040,nn,nn,nn,nn,1809,279,161,['deleted']
5,78,1,2017964653,  新疆 乌鲁木齐,2018-08-03 10:11:12,https://weibo.cn/comment/GsTIF5MQs,['正常'],https://weibo.cn/u/2017964653,:乌鲁木齐     刘波全家跪谢大家 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,1,1,0,2668,341,656,[]
6,75,1,5363099921,  内蒙古,2018-07-31 16:27:18,https://weibo.cn/comment/GstTPr1j6,['中'],https://weibo.cn/u/5363099921,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 阿拉善盟 · 阿拉善左旗,0,0,2,811,523,242,"[['好的', '0', 'time not available'], ['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
7,77,1,2161816535,  北京,2018-07-08 22:49:13,https://weibo.cn/comment/Gp1zqwm0F,['正常'],https://weibo.cn/u/2161816535,:发生在北京大兴西红门的拐卖案件：本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,0,0,2,2036,762,593,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available'], ['过了就好了<img alt=""[鲜花]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-6efa26efdf.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
8,78,1,6243830183,  河北,2018-07-30 22:44:09,https://weibo.cn/comment/GsmWj1B7D,['正常'],https://weibo.cn/u/6243830183,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 廊坊 · 苏桥镇,0,1,1,52,82,15,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
9,75,1,2297898365,  山西 太原,None,nn,['正常'],https://weibo.cn/u/2297898365,nn,nn,nn,nn,733,239,518,['deleted']
