,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,104,2,5046704736,  山东,2018-07-26 22:01:23,https://weibo.cn/comment/GrKWX8ase,['中'],https://weibo.cn/u/5046704736,:看看你们喜欢吃的 乌江榨菜。。。 沐浴阳光mhf的微博视频 ,0,2,1,181,29,31,"[['不是乌江', '0', 'time not available']]"
1,84,1,5649968612,  其他,None,nn,['中'],https://weibo.cn/u/5649968612,nn,nn,nn,nn,nn,nn,nn,['deleted']
2,97,1,3137870107,  福建,None,nn,['正常'],https://weibo.cn/u/3137870107,nn,nn,nn,nn,3369,1089,3220208,['deleted']
3,84,1,2691939561,  内蒙古,2018-07-29 17:21:35,https://weibo.cn/comment/GsboS5uJS,['正常'],https://weibo.cn/u/2691939561,:加油站里真的不能玩手机！！大家注意安全。 神吐槽了没的秒拍视频 ,10,19,20,60956,201,981814,"[['遇见这种没头没尾的视频，最好先去百度真假。然后再传播！', '4', 'time not available'], ['电磁波引爆，一国两智系列<img alt=""[微笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;""/>', '3', 'time not available'], ['你是不是对电磁波有什么误解', '3', 'time not available'], ['你是不是对电磁波有什么误解', '3', 'time not available'], ['回复<a href=""/n/%E7%B4%AB%E5%8D%88%E9%98%B3"">@紫午阳</a>:查了，百度没说……我有点不信，这爆炸程度不像是玩手机', '0', 'time not available'], ['手机这么厉害？你以为是三星啊，自带炸弹功能。', '3', 'time not available'], ['哈哈哈哈哈玩手机是不对，可是这个不是手机导致的', '0', 'time not available'], ['智商堪忧', '0', 'time not available'], ['加油机不用电泵？不电子表计数？车子点火不用电？', '0', 'time not available'], ['这是手机被黑的最惨的一次', '1', 'time not available'], ['<a href=""/n/%E6%99%9A%E5%AE%89%E4%BD%A0%E5%90%AC%E8%A7%81%E4%BA%86%E5%90%97"">@晚安你听见了吗</a>', '0', 'time not available'], ['这应该是加气时气罐爆炸了吧', '0', 'time not available'], ['你加油站玩手机，加油站没事，车被炸了？？？', '0', 'time not available'], ['回复<a href=""/n/%E4%BD%A0%E8%BF%99%E6%98%AF%E5%9C%A8%E5%BC%80%E7%8E%A9%E7%AC%91"">@你这是在开玩笑</a>:二营长，你他娘的电磁波呢……', '0', 'time not available'], ['真扯淡。。。', '1', 'time not available'], ['电磁波引爆，一国两智系列<img alt=""[微笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;""/>', '3', 'time not available'], ['<a href=""/n/Z_YiiiiiiNGAnnn"">@Z_YiiiiiiNGAnnn</a>', '0', 'time not available'], ['遇见这种没头没尾的视频，最好先去百度真假。然后再传播！', '4', 'time not available'], ['我一直在加油站玩手机……', '1', 'time not available'], ['<a href=""/n/L7iv3e"">@L7iv3e</a> <a href=""/n/%E6%88%91%E6%98%AF%E5%B0%8F%E5%B0%8F%E5%B0%8F%E5%B0%8F%E5%B0%8F%E8%8B%8F"">@我是小小小小小苏</a> <a href=""/n/%E5%A4%9C%E5%8D%8A%E6%9C%AA%E5%A4%AE6"">@夜半未央6</a>', '0', 'time not available'], ['放屁，这他妈是被人谋杀吧', '1', 'time not available']]"
4,105,2,2537497425,  广西,2018-07-29 14:46:28,https://weibo.cn/comment/GsanUlVYv,['中'],https://weibo.cn/u/2537497425,:#南宁有话king#【网友买肉松蛋糕，发现肉松竟然是棉絮做的？你遇到过吗？,2,12,34,26154,1135,687854,"[['赶紧删了，你信息是有多闭塞', '15', 'time not available'], ['想太多，顶多是难吃点的肉松，成本还没高到要用棉絮来冒充。另外你找个燃烧后没有焦味的东西给我看看？ <a href=""https://ww2.sinaimg.cn/large/679a6f56gy1ftqqmh6ddzj213z1g8x19.jpg"">评论配图</a>', '14', 'time not available'], ['棉花还贵过肉松，小编，什么都投稿你都发，动动脑好不好', '9', 'time not available'], ['回复<a href=""/n/%E7%8C%AA%E6%98%AF%E5%BF%B5%E7%9D%80%E5%80%92%E4%BD%A0"">@猪是念着倒你</a>:是吧<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E9%A3%8E%E5%90%B9%E8%A3%A4%E8%A3%86%E5%A5%BD%E7%88%BD%E5%BF%AB"">@风吹裤裆好爽快</a>:打码成不了网红，只能搏个热评了<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['这种谣言都辟谣八百多回了，小编还发？不是蠢就是坏！', '0', 'time not available'], ['回复<a href=""/n/%E7%89%B9%E5%88%AB%E6%84%9F%E8%B0%A2-"">@特别感谢-</a>:明白人', '0', 'time not available'], ['看了这个微博终于明白各大谣言是怎么流传于世并且总有人深信不疑的了。请问什么肉烧焦了没糊味？<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['木看出来啊', '0', 'time not available'], ['回复<a href=""/n/%E7%8C%AA%E6%98%AF%E5%BF%B5%E7%9D%80%E5%80%92%E4%BD%A0"">@猪是念着倒你</a>:哟，投稿者很像你呀<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['唉…被害妄想症 没文化真可怕… 真的懒得解释和辟谣了… 让他自己到工商举报吧… 不撞南墙不回头的<img alt=""[费解]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%9D%90%E6%A4%85%E5%BE%85%E5%B8%81223"">@坐椅待币223</a>:那是还没烧够', '0', 'time not available'], ['回复<a href=""/n/%E8%BF%87%E4%BA%86%E6%B3%A8%E4%BC%9A%E5%86%8D%E6%94%B9%E5%90%8D"">@过了注会再改名</a>:烧鸭！<img alt=""[馋嘴]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['烧肉松难道没有烧焦味？小编没东西发了吗', '0', 'time not available'], ['吓得我，赶紧拆开我刚到的肉松饼', '0', 'time not available'], ['没文化真可怕', '0', 'time not available'], ['疫苗都是假的，棉花怎么可能是真的', '0', 'time not available'], ['肉松烧了当然nong啊，有没有生活常识，猪肉烧了不也是黑麻麻', '0', 'time not available'], ['你告诉我什么东西烧了没有烧焦味', '0', 'time not available'], ['<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['小编不看新闻的吗😂😂😂', '0', 'time not available'], ['秀什么智商，好无语', '1', 'time not available'], ['棉花你吞一个试试', '0', 'time not available'], ['小编脑子里是水吗 棉花多少钱一斤 肉多少钱一斤', '6', 'time not available'], ['棉花还贵过肉松，小编，什么都投稿你都发，动动脑好不好', '9', 'time not available'], ['这和塑料大米是一个性质的东西，拿塑料做成大米可比真大米贵得多', '0', 'time not available'], ['建议小编对这类消息直接转公安机关：是真的，抓店家；是假的，抓谣家！你转发未经核实的消息，如果是假的，你等于是在传谣！这种假消息，被你这种V一转，还美其名曰“大家怎么看”“求辟谣”，其实在帮恶啊！请慎言！', '3', 'time not available'], ['肉松的主要成分是蛋白质，肯定是可以被点燃的，并且会产生一种焦糊味。而且棉絮成本还比肉松高呢<img alt=""[费解]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['赶紧删了，你信息是有多闭塞', '15', 'time not available'], ['作为一个大v，可以哦', '3', 'time not available'], ['早就辟谣了，这个事。', '2', 'time not available'], ['又在这里造谣<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '5', 'time not available']]"
5,137,1,1865886352,  广东,2018-07-30 11:01:39,https://weibo.cn/comment/Gsil9rJq9,['中'],https://weibo.cn/u/1865886352,:广州琶洲突现海市蜃楼美景！ 龙华开心他爸的微博视频 ,20,18,17,65569,233,504309,"[['妈蛋，造谣很好玩吗？', '0', 'time not available'], ['一说宁波，一说武汉，现在又成了广州<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['卧槽，被举报了。。<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['举报了', '0', 'time not available'], ['卧槽，被举报了。。<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['不是说是武汉汉口那边的吗？', '0', 'time not available'], ['这都多久前的新闻，换个城市又来一波', '0', 'time not available'], ['这个是武汉的！', '0', 'time not available'], ['天上是楼是哪里的呢？', '0', 'time not available'], ['为什么不出现古代建筑', '0', 'time not available'], ['回复<a href=""/n/%E5%94%90%E4%BC%AF%E8%99%8E%E7%82%B9%E8%9A%8A%E9%A6%99%E5%95%A6%E5%95%A6%E5%95%A6"">@唐伯虎点蚊香啦啦啦</a>:你可以举报啊，妈蛋！', '0', 'time not available'], ['妈蛋，造谣很好玩吗？', '0', 'time not available'], ['但是这里有些像琶洲哎', '0', 'time not available'], ['回复<a href=""/n/%E6%B2%90%E6%B2%90%E5%A7%90%E5%A7%90ai"">@沐沐姐姐ai</a>:<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['假的，琶洲靠近珠江周围没有山', '0', 'time not available'], ['一说宁波，一说武汉，现在又成了广州<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['最近好多地方有。。。', '0', 'time not available'], ['什么时候', '0', 'time not available']]"
6,91,1,3973518722,  安徽,2018-07-27 12:57:41,https://weibo.cn/comment/GrQOKARkS,['中'],https://weibo.cn/u/3973518722,:#合肥爆料#网传：合肥滨湖出现海市蜃楼！ 合肥今天的微博视频 ,8,55,31,20086,244,688707,"[['同城爆料君，您发布的微博已被<a href=""/n/%E5%90%88%E8%82%A5%E5%90%8C%E5%9F%8E"">@合肥同城</a> 收录到合肥同城爆料，优质爆料将有机会获得官方推荐和奖励，快来发布更多同城身边事吧！更多本地热门资讯，尽在<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FRuFvMci"">合肥同城</a>', '1', 'time not available'], ['抖音上说外省。能扯', '3', 'time not available'], ['很难得的奇景', '0', 'time not available'], ['还说是胜利广场', '0', 'time not available'], ['取消关注！发布不实信息！', '0', 'time not available'], ['能别发虚假信息嘛！呵呵', '0', 'time not available'], ['假的', '0', 'time not available'], ['博主是傻子吗？', '0', 'time not available'], ['假的，网上还有说是济南的', '1', 'time not available'], ['脑残博主、中毒已深', '1', 'time not available'], ['海市蜃楼不是在沙漠才会出现吗？', '0', 'time not available'], ['不错，✨', '0', 'time not available'], ['不是抖音里的么', '0', 'time not available'], ['这比日全食还难得<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['听说是假的，我就取消了赞<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['一看就是脑残抖音视频', '0', 'time not available'], ['假的', '0', 'time not available'], ['回复<a href=""/n/______%E6%B2%AB%E6%A3%84%E4%B8%B6"">@______沫棄丶</a>:某音', '0', 'time not available'], ['这不是合肥，是武汉！', '0', 'time not available'], ['抖音上说外省。能扯', '3', 'time not available'], ['这明明不是合肥，也拿来发', '0', 'time not available'], ['<a href=""/n/Siren%E5%A4%8F%E4%BA%86%E4%BA%86"">@Siren夏了了</a>', '0', 'time not available'], ['滨湖有什么山，好像就一个岸上草原的小土堆。博主确认过再发呀。', '0', 'time not available'], ['<a href=""/n/%E5%AE%A3%E5%AE%A3%E5%AE%A3%E5%AE%A3%E5%A4%AA%E5%8C%BB"">@宣宣宣宣太医</a> <a href=""/n/%E5%85%B4%E5%A4%B4%E9%83%AD%E8%84%91%E5%A4%A7%E5%A4%A7%E9%B8%9F"">@兴头郭脑大大鸟</a>', '0', 'time not available'], ['哇…美赞了<img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['同城爆料君，您发布的微博已被<a href=""/n/%E5%90%88%E8%82%A5%E5%90%8C%E5%9F%8E"">@合肥同城</a> 收录到合肥同城爆料，优质爆料将有机会获得官方推荐和奖励，快来发布更多同城身边事吧！更多本地热门资讯，尽在<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FRuFvMci"">合肥同城</a>', '1', 'time not available'], ['全国网友都说是他们的', '1', 'time not available'], ['美丽，滨湖，海市蜃楼！', '0', 'time not available'], ['回复<a href=""/n/Dora8055"">@Dora8055</a>:是真是假？', '0', 'time not available'], ['真的是滨湖吗？远处是什么山？？', '0', 'time not available'], ['抖音原声<img alt=""[费解]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['这叫声是配的吗？好像在哪听过<img alt=""[汗]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_han-0e7b8aa6d1.png"" style=""width:1em; height:1em;""/>', '2', 'time not available'], ['很难得的奇景', '0', 'time not available']]"
7,198,83,2721879503,  江苏,2018-07-28 21:00:56,https://weibo.cn/comment/Gs3ppjSLd,['中'],https://weibo.cn/u/2721879503,:青岛暴雨，一人不幸被雷电击中吸浮在空中，场面十分惊人！ http://t.cn/RehqljA ,169,665,293,228,900,8741125,"[['大家不要急，这是小编的爸爸在遭雷劈。', '273', 'time not available'], ['卧槽  渡劫啊这是', '191', 'time not available'], ['时间：2017年9月14  坐标：上海   本是一个动画广告，但经过像<a href=""/n/%E6%90%9E%E7%AC%91%E7%B2%BE%E9%80%89%E6%8E%A7"">@搞笑精选控</a> 这样不负责任的媒体大肆改编 就成了谣言！ 谣言止于智者！', '92', 'time not available'], ['道友飞升了', '0', 'time not available'], ['<img alt=""[偷笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['回复<a href=""/n/%E8%87%86%E6%83%B3%E4%B8%AD%E7%9A%84%E6%97%B6%E5%85%89%E6%97%85%E8%A1%8C"">@臆想中的时光旅行</a>:其实这是杭州人人爱家老板在遭雷劈，他诈骗百姓很多血汗钱，老天有眼了', '0', 'time not available'], ['活该，被举报了吧，禁言7天哈哈哈哈，', '1', 'time not available'], ['小编正在为自己发表的瞎编文稿接受天打五雷轰的奖励。', '0', 'time not available'], ['何方道友在此渡劫', '0', 'time not available'], ['这真的假的<img alt=""[费解]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E8%9B%99%E5%92%8C%E7%93%9C"">@蛙和瓜</a>:我说错了。没看清楚就回答了。飞的那么高是不可能。现实当中是有被雷劈的。😊😊😊谢谢哈', '0', 'time not available'], ['这是九天雷劫啊，抗住了就飞升了。扛不住，千年修为毁于一旦', '0', 'time not available'], ['用电脑，拼接图像，…哇，很逼真，', '0', 'time not available'], ['都退下吧，我师傅渡完劫会给大家一个解释的<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['举报了', '0', 'time not available'], ['回复<a href=""/n/%E5%A4%A9%E7%A7%A497526"">@天秤97526</a>:<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E8%87%86%E6%83%B3%E4%B8%AD%E7%9A%84%E6%97%B6%E5%85%89%E6%97%85%E8%A1%8C"">@臆想中的时光旅行</a>:小便的爸爸长了一层楼那么高，大概有三米高！', '0', 'time not available'], ['索尔？', '0', 'time not available'], ['回复<a href=""/n/%E5%81%87%E8%A3%85%E5%8D%81%E5%85%AB%E5%B2%81%C2%B7"">@假装十八岁·</a>:估计满级了', '0', 'time not available'], ['已举报，这是假的', '0', 'time not available'], ['何方道友在此渡劫', '0', 'time not available'], ['智障', '0', 'time not available'], ['何方道友在此渡劫', '0', 'time not available'], ['回复<a href=""/n/SMALLFISH-SUNSHINE"">@SMALLFISH-SUNSHINE</a>:这你也信<img alt=""[哈哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['小编这个人是不是你<img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['假的吧，', '0', 'time not available'], ['索尔？<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['渡劫成功没？', '0', 'time not available'], ['索尔，是不是你？', '0', 'time not available'], ['回复<a href=""/n/Achi%E9%98%BF%E8%BF%9F"">@Achi阿迟</a>:向家湾的锤子哥', '0', 'time not available'], ['修仙？我喜欢😁', '0', 'time not available']]"
8,105,1,5840544781,  山东,2018-07-28 21:11:31,https://weibo.cn/comment/Gs3tHBASY,['中'],https://weibo.cn/u/5840544781,:这不我刚刚听到的信息，湖北英山县的英山旅游区，一条大峡谷上面的索道钢丝绳突然拆断，上面有五十多人，一起掉下万丈深沟，最新消息说当场就有十几人丧命，剩余四十多人正在.抢救中，听说希望不大。 泰安 · 邱家店镇 ,0,0,4,170,277,101,"[['不要造谣。造谣坐牢', '0', 'time not available'], ['假的，恶意造谣，鉴定完毕🙏🙏🙏', '0', 'time not available'], ['假的吧？死了那么多，动静不对啊？', '0', 'time not available'], ['听说了🙏', '0', 'time not available']]"
9,156,1,2217570770,  江苏,None,nn,['中'],https://weibo.cn/u/2217570770,nn,nn,nn,nn,409,229,69,['deleted']
