,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,73,1,6438682563,  广东,2018-09-16 12:14:13,https://weibo.cn/comment/GzBkrra7Q,['中'],https://weibo.cn/u/6438682563,:来自美国太空总署拍到的广东特大台风山竹， 世纪最强台风，现在广州有雨，还没感觉到台风的威力。听说珠海已经开始登陆了。#台风山竹# #广东台风# 夏日科技的秒拍视频 ,0,4,8,723,186,10504,"[['回复<a href=""/n/Mr%E8%8D%A3_0"">@Mr荣_0</a>:嗯，我看到了，这个不是山竹', '0', 'time not available'], ['大哥已经辟谣了', '1', 'time not available'], ['回复<a href=""/n/%E4%BA%8E%E6%99%BA%E6%98%8E0"">@于智明0</a>:现在有感觉了啊，是中午没感觉。', '0', 'time not available'], ['大哥 现在你出去 你给我说 没太大感觉', '0', 'time not available'], ['这个不是山竹', '0', 'time not available'], ['听说是很大，但是广州据说要下午6点后才登陆，不过目前在市区是没太大感觉', '0', 'time not available'], ['辟谣了', '0', 'time not available']]"
1,75,1,5242960209,  广东,2018-09-16 11:41:50,https://weibo.cn/comment/GzB7iq1Yc,['中'],https://weibo.cn/u/5242960209,:山竹，珠海实拍#台风[超话]# 维京人来袭的秒拍视频 ,4,0,7,1227,446,30277,"[['回复<a href=""/n/%E7%BB%B4%E4%BA%AC%E4%BA%BA%E6%9D%A5%E8%A2%AD"">@维京人来袭</a>:这不是我们大广东的视频，我们车牌一般都是蓝色的。。', '0', 'time not available'], ['好早就有了', '0', 'time not available'], ['回复<a href=""/n/%E7%BA%AF%E8%89%AF%E5%AF%92"">@纯良寒</a>:好多不在广东地区的人是不知道多害怕，真的害怕很', '0', 'time not available'], ['这不是国内的，也不是山竹', '0', 'time not available'], ['回复<a href=""/n/leehoji"">@leehoji</a>:别人实拍的', '0', 'time not available'], ['你转发的', '0', 'time not available'], ['.......好像恐怖片，太惊悚了', '0', 'time not available']]"
2,73,1,2466802247,  上海,2018-09-16 12:18:22,https://weibo.cn/comment/GzBm83iNY,['中'],https://weibo.cn/u/2466802247,:这个景象和2008年汶川地震时一模一样，当年亲身体验过地震，现在看了这个样子都后怕#台风山竹##超强台风山竹# 夜猫子半夜不睡觉的秒拍视频 ,2,9,2,165,389,31433,"[['表示看完睡不觉', '0', 'time not available'], ['这是美国', '0', 'time not available']]"
3,77,1,1304881564,  北京 东城区,2018-09-16 00:16:23,https://weibo.cn/comment/GzwD4uPlL,['中'],https://weibo.cn/u/1304881564,:台风山竹即将登录广东，广东的朋友们一定要注意安全！希望大家都能安全度过。 扒贤王的秒拍视频 ,5,16,2,1345,599,1730888,"[['假的 刪了吧', '0', 'time not available'], ['希望一切平安！', '0', 'time not available']]"
4,87,1,6383599851,  其他,None,nn,['正常'],https://weibo.cn/u/6383599851,nn,nn,nn,nn,nn,nn,nn,['deleted']
5,76,1,3233574730,  河南,2018-09-16 10:48:09,https://weibo.cn/comment/GzALvs7iZ,['中'],https://weibo.cn/u/3233574730,:#台风山竹# 来了！#台风山竹袭来# 商丘那点事的秒拍视频 ,0,3,7,30626,1151,497974,"[['上述视频是NASA宇航员在太空拍摄到的飓风佛罗伦萨，不是“山竹”。人民日报都已经辟谣了', '2', 'time not available'], ['不是山竹 请别再传了', '2', 'time not available'], ['美国飓风佛罗伦萨', '2', 'time not available'], ['删除了吧 不要再误导善良的大众了', '2', 'time not available'], ['就你会误导大众<img alt=""[鄙视]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_bishi-34f7294c90.png"" style=""width:1em; height:1em;""/>', '2', 'time not available'], ['人民日报已辟谣，这个不是山竹', '2', 'time not available'], ['已经辟谣了，这不是山竹', '2', 'time not available']]"
6,80,1,5453664219,  海外 美国,None,nn,['中'],https://weibo.cn/u/5453664219,nn,nn,nn,nn,25,133,124,['deleted']
7,75,3,1805666315,  广东,None,nn,['中'],https://weibo.cn/u/1805666315,nn,nn,nn,nn,nn,nn,nn,['deleted']
8,75,3,2072785553,  湖北,2018-09-16 12:00:01,https://weibo.cn/comment/GzBeG8lvQ,['中'],https://weibo.cn/u/2072785553,:“山竹”来了，香港实拍,16,42,8,1341,799,1073,"[['回复<a href=""/n/Better%E6%AF%94%E5%88%A9"">@Better比利</a>:同事拍的', '0', 'time not available'], ['这是美国北卡附近', '0', 'time not available'], ['你去探险了啊', '0', 'time not available'], ['回复<a href=""/n/%E5%88%9D%E4%BB%A3%E5%AF%BB%E5%B8%B8%E7%9B%AE"">@初代寻常目</a>:那你说说这是香港哪条路<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['香港没有那么了阔的空地吧！<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%A4%A7%E9%A3%9E%E9%B8%A1"">@大飞鸡</a>:小米定律啊，真是诚不我欺！', '0', 'time not available'], ['明显不是香港，别造谣', '5', 'time not available']]"
9,83,2,6380476313,  广东,2018-09-16 10:04:00,https://weibo.cn/comment/GzAtAmUwX,['正常'],https://weibo.cn/u/6380476313,:台风登陆珠海。可怕的山竹。 NVTEL的微博视频 ,0,8,12,3153,141,25395,"[['<a href=""/n/1988-2008"">@1988-2008</a>', '0', 'time not available'], ['<a href=""/n/jasmyn%E8%A6%81%E5%A4%9A%E7%AC%91%E4%B8%80%E7%AC%916"">@jasmyn要多笑一笑6</a>', '0', 'time not available'], ['还没登陆呢，假的', '0', 'time not available'], ['假的，', '0', 'time not available'], ['老视频？', '2', 'time not available'], ['瞎je乱发', '0', 'time not available'], ['真的假的，这是山竹已经到了珠海？？', '0', 'time not available'], ['🙏', '0', 'time not available'], ['到了？', '0', 'time not available']]"
10,83,1,1284675940,  海外,2018-09-16 10:49:43,https://weibo.cn/comment/GzAM91Gpx,['中'],https://weibo.cn/u/1284675940,:太空视角拍的台风“山竹”，整个广州都在等他，像一个初恋的女孩，怕他不来，又怕他乱来。 老殁的秒拍视频 ,2,1,3,18130,111,51955,"[['这个的确是假的，是美国的飓风', '0', 'time not available'], ['<a href=""/n/%E8%83%A1%E6%AD%8C%E6%98%AF%E5%A8%B4%E5%AD%90%E7%9A%84%E6%9C%AC%E5%91%BD%E5%90%9B"">@胡歌是娴子的本命君</a> 好可怕，注意安全哦', '0', 'time not available'], ['怕它不来？', '0', 'time not available']]"
11,86,2,2610355215,  其他,2018-09-16 00:09:13,https://weibo.cn/comment/GzwAaeHmZ,['中'],https://weibo.cn/u/2610355215,:#山竹#【台风“山竹”正面袭击粤西】9月15日08时台风“山竹”(超强台风级)中心位于距离湛江东南方向约1130公里的菲律宾吕宋岛北部境内，中心附近最大风力16级，预计即将移入南海东北部海面，趋向我省西部沿海，并将于16日下午到夜间以强台风级到超强台风级（14到16级）在台山到徐闻之间沿海地区登陆，正面袭击粤西。请有关方面密切注意“山竹”动态，提前做好相关防御工作。湛江市气象台15日08时30分 庄雨的秒拍视频,1,16,14,1113,479,1278,"[['假的', '0', 'time not available'], ['这不是山竹。官方那边已经辟谣了。', '6', 'time not available'], ['假的', '0', 'time not available'], ['回复<a href=""/n/%E5%B0%8F%E5%8A%A0%E4%BA%8C"">@小加二</a>:之后知道了', '0', 'time not available'], ['回复<a href=""/n/%E5%B0%8F%E5%8A%A0%E4%BA%8C"">@小加二</a>:证实了啊，你去搜搜就知道了', '0', 'time not available'], ['回复<a href=""/n/%E5%A4%8F%E7%BB%B4%E5%AE%89%E7%9A%84%E5%8F%B9%E6%81%AF"">@夏维安的叹息</a>:确实假的', '0', 'time not available'], ['回复<a href=""/n/%E5%B0%8F%E5%8A%A0%E4%BA%8C"">@小加二</a>:证实了没有', '0', 'time not available'], ['假的', '0', 'time not available'], ['假的', '0', 'time not available'], ['别谣传谢谢谢 这是美国的', '0', 'time not available'], ['这TM不是洗衣机<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%81%B7%E7%9C%8B%E6%98%A5%E4%B8%80%E7%9C%BC"">@偷看春一眼</a>:对阿', '0', 'time not available'], ['回复<a href=""/n/%E5%81%B7%E7%9C%8B%E6%98%A5%E4%B8%80%E7%9C%BC"">@偷看春一眼</a>:<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['这不是山竹。官方那边已经辟谣了。', '6', 'time not available'], ['这是佛罗伦萨每个人花钱帮你中国做天气预报？', '0', 'time not available'], ['回复<a href=""/n/%E5%AE%A0%E8%BE%B1%E4%B8%8D%E6%83%8A200008"">@宠辱不惊200008</a>:<img alt=""[抱抱]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['粤西人民<img alt=""[悲伤]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
12,77,2,5848096958,  其他,2018-09-16 10:00:27,https://weibo.cn/comment/GzAs8weC8,['中'],https://weibo.cn/u/5848096958,:太空中拍的台风山竹，真的太可怕了，望大家平安,0,2,4,7895,983,9163,"[['回复<a href=""/n/%E6%9C%89%E5%8F%AA%E5%B0%8F%E7%8C%AB%E5%A5%B9%E5%BE%88%E4%B9%96"">@有只小猫她很乖</a>:佛罗伦斯', '0', 'time not available'], ['番茄！', '1', 'time not available'], ['<a href=""/n/%E4%B8%89%E7%AD%89%E4%B9%90%E8%89%B2"">@三等乐色</a>  台风山竹', '1', 'time not available'], ['<img alt=""[心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;""/>', '1', 'time not available']]"
13,101,1,3379662654,  湖南,2018-09-15 08:27:29,https://weibo.cn/comment/GzqpUAmMe,['中'],https://weibo.cn/u/3379662654,:#常德身边事# 小姑娘被拐卖到郑州了，小宝贝比较聪明自己逃出来了，家是湖南常德的，爸爸叫张健，寻找家人。看见的朋友相互转发一下吧。 印象常德的微博视频 ,11,15,7,2837,325,108619,"[['印象常德是正规的宣传机关媒体么？下面很多人都说这个女孩被拐卖的报道是假的！真实情况是当时她和家人在河南新乡延津榆林乡西王庄发生了交通事故，不是拐卖后逃出来。请你核实一下再发新闻吧！下面回复里面很多人给你提意见了！你看看吧！', '0', 'time not available'], ['能不能删了，作为常德公众媒体，造谣', '2', 'time not available'], ['<img alt=""[微笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;""/>', '8', 'time not available'], ['回复<a href=""/n/%E9%BC%8E%E5%9F%8E%E4%BA%8B"">@鼎城事</a>:假的，还有很多版本，真相是交通事故。', '0', 'time not available'], ['别造谣，传谣了，女孩为河南新乡延津榆林乡西王庄人，当时她和亲人刚刚遭遇一场交通事故，视频的拍摄地就是河南新延津榆林乡西王庄。', '6', 'time not available'], ['如果真是常德的，早该找到了吧？', '1', 'time not available'], ['万幸', '1', 'time not available']]"
14,125,4,5890506772,  其他,None,nn,['正常'],https://weibo.cn/u/5890506772,nn,nn,nn,nn,nn,nn,nn,['deleted']
15,87,5,5450077288,  海外,2018-09-16 12:50:57,https://weibo.cn/comment/GzBzlFgou,['正常'],https://weibo.cn/u/5450077288,:#台风山竹# 东莞大朗招牌压死人！！！ 劲爆视频排行榜的微博视频 ,13,33,23,24868,208,840365,"[['这是前两三个月温州苍南灵溪！ 别瞎扯<a href=""/n/%E5%8A%B2%E7%88%86%E8%A7%86%E9%A2%91%E6%8E%92%E8%A1%8C%E6%A6%9C"">@劲爆视频排行榜</a>', '24', 'time not available'], ['别特么瞎几把传，做为一个大V号，麻烦有点脑子，好久前的视频！<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '5', 'time not available'], ['这是苍南<img alt=""[挖鼻]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['这些沙雕博主为了博取眼熟就喜欢瞎编', '0', 'time not available'], ['蹭热度！', '0', 'time not available'], ['警告当耳边风。', '0', 'time not available'], ['别特么瞎几把传，做为一个大V号，麻烦有点脑子，好久前的视频！<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '5', 'time not available'], ['哎 还要出去', '0', 'time not available'], ['这明明是前短时间我家边上的事<img alt=""[挖鼻]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['<a href=""/n/%E4%B8%AD%E5%9B%BD%E7%BD%91%E8%AD%A6"">@中国网警</a>  这个人造谣', '2', 'time not available'], ['真尼玛能造谣。这是前一段时间温州苍南的事，我就在温州', '0', 'time not available'], ['不要出门了', '0', 'time not available'], ['这个是谣言，山竹一来，各种谣言都出来了', '2', 'time not available'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['不是山竹的', '0', 'time not available'], ['这是前两三个月温州苍南灵溪！ 别瞎扯<a href=""/n/%E5%8A%B2%E7%88%86%E8%A7%86%E9%A2%91%E6%8E%92%E8%A1%8C%E6%A6%9C"">@劲爆视频排行榜</a>', '24', 'time not available'], ['东莞市大朗镇在台风中……', '0', 'time not available'], ['这是苍南<img alt=""[挖鼻]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['我就在东莞……今天全体放假了……', '1', 'time not available'], ['是这次还是？', '0', 'time not available'], ['台风来了一定不要出门', '2', 'time not available'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
16,77,1,3856942632,  广东,2018-09-16 09:52:10,https://weibo.cn/comment/GzAoMxgX9,['中'],https://weibo.cn/u/3856942632,:此人名刘海燕20岁，湖南常德人，以700满分考入美国哈佛大学，美国举行全国学术论坛，以第一名夺冠回国👍️ 污底线师妹的微博视频 ,2,24,6,36957,269,1094155,"[['一个视频，全靠编', '0', 'time not available'], ['回复<a href=""/n/%E8%A3%B9%E8%A2%AB%E5%AD%90%E7%9A%84%E9%80%97%E6%AF%94"">@裹被子的逗比</a>:这个是求婚视频  也不是刘海燕  这女的叫毕玉玺', '0', 'time not available'], ['回复<a href=""/n/%E5%B2%B3%E8%80%83%E4%B8%8B%E6%AC%A1%E8%AE%B0%E5%BE%97%E7%BB%99%E6%88%91%E6%89%93%E6%AD%BB%E7%BB%93"">@岳考下次记得给我打死结</a>:真有', '0', 'time not available'], ['这根本就是人家在求婚视频 哪里有叫刘海燕的状元   别在传了', '0', 'time not available'], ['<img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
17,108,3,1215636055,  上海,None,nn,['中'],https://weibo.cn/u/1215636055,nn,nn,nn,nn,8025,2836,55401,['deleted']
18,79,3,5718911276,  贵州,2018-09-16 15:36:31,https://weibo.cn/comment/GzCEypodH,['中'],https://weibo.cn/u/5718911276,:深圳平安大厦  下玻璃[捂脸][捂脸][捂脸]这个15级的台风不得了 遵义 · 大连路 小程飞哥的世界的微博视频 ,0,1,3,228,104,97,"[['装饰的板', '0', 'time not available'], ['招聘合伙人：        男女不限，年龄22至35岁，高中及以上学历，形象气质佳！待遇面谈，望各位亲友推荐……推荐成功定酬谢[抱拳][抱拳][抱拳]  联系电话；17716663256 微信号；cf520311  ', '0', 'time not available']]"
19,80,1,3906480074,  广东 深圳,2018-09-16 12:21:38,https://weibo.cn/comment/GzBnrej9y,['中'],https://weibo.cn/u/3906480074,:超强台风山竹登陆广东，目前深圳东门现况。 鉴笑师的微博视频 ,4,32,12,3264,87,27608,"[['还好有人说这是以前的  吓死', '0', 'time not available'], ['这是以前的了好么', '2', 'time not available'], ['台风登陆过后风向会变的，所以还是保命要紧', '0', 'time not available'], ['台风登陆过后风向会变的，所以还是保命要紧', '0', 'time not available'], ['回复<a href=""/n/%E9%89%B4%E7%AC%91%E5%B8%88"">@鉴笑师</a>:我现在都快吓死了  听说还没登录  一直在刷微博  看实时更新', '0', 'time not available'], ['回复<a href=""/n/%E5%AE%9D%E5%AE%9D%E5%AE%9D%E5%AE%9D%E6%B5%B7%E7%BB%B5"">@宝宝宝宝海绵</a>:这是去年的视频，此时此刻比这个要厉害十倍', '0', 'time not available'], ['<a href=""/n/Uiki%E9%85%B1"">@Uiki酱</a>', '0', 'time not available'], ['回复<a href=""/n/%E5%AE%9D%E5%AE%9D%E5%AE%9D%E5%AE%9D%E6%B5%B7%E7%BB%B5"">@宝宝宝宝海绵</a>:坐标深圳南山<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['回复<a href=""/n/%E5%AE%9D%E5%AE%9D%E5%AE%9D%E5%AE%9D%E6%B5%B7%E7%BB%B5"">@宝宝宝宝海绵</a>:现在只会比以前更厉害，我就在深圳<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['还好有人说这是以前的  吓死', '0', 'time not available'], ['以前的视频', '0', 'time not available'], ['恐怖', '0', 'time not available'], ['这是以前的了好么', '2', 'time not available'], ['天啊！', '0', 'time not available']]"
