,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,108,2,1567659565,  江苏,2018-08-03 13:01:04,https://weibo.cn/comment/GsUPC2DAT,['中'],https://weibo.cn/u/1567659565,":【我病了，社会也病了】余秋雨得肝病住进医院，感受是:我病了，社会也病了。有这样一篇同名的文章《我病了，社会也病了》, 这是前几天发生在我身上的故事。        那天晚上当我躺在医院重症监护室病床上的时侯，我早已是失去了知觉。我的冠心病发作，儿子不顾一切地及时把我送到了医院，赢得了宝贵的抢救时间，使我死里逃生。在医院抢救了五天，自费花了十五万块钱，如果加上公费恐怕要接近三十万块钱，我这条生命的代价太大了。恐怕一般的普通老百姓是很难承受的。妻子和儿子毫不犹豫地接受了。 这场大病使我象做了恶梦一样，领略了医院现实的利益熏心和医生大爱无疆的品格。我真的感爱到了我病了，这个社会也病了……。        一、现实的医疗体制，医院不是救死扶伤的组织，而完全是市场经济条件下等价交换的企业。没钱别到医院来，拿不出钱就是等死。我被抬到急诊，押了五万块钱后，被推进了重症监护室，医生全力实施抢救。先是与家属签了病危通知书。然后就是开了一本书厚的单子，送到各个窗口。半夜，医生出来通知家属再交五万元，不然就停止抢救，医院的制度非常明确，钱不到帐，药房的药拿不出来。经过一夜的抢救我苏醒了，看到医生们彼劳的样子，我向他们微笑地点头示意。我旁边的一个老头，半夜没有筹集到钱，一早死了，推了出去。早晨接班的医生叹气地说，先打上药嘛，也不至于这么快就死了呀？人被推了出去。 一早又一个老太太被推了进来，开出去的单子迟迟没有拿回来，大夫们都在那束手无策地等着。没过半小时，大夫发现人已经不行了，被推走了。看着两个人的生命就这样完结了，我倒吸了一口冷气。原来医院是这个样子，这不是在治病，这是要钱、抢钱啊？医院是治病的地方，没想到病得比我还严重。            二、医院成了某些人图财害命的印钞机。现存的医疗保险，包括大病保险，只能维护基本医疗。而对我这样的重患者，只能是杯水车薪。治疗的药物多数报销不了，完全靠自费。住院第三天，我在头两天做了介入溶栓手术以后，突然出现了意想不到的状况，我的血压急聚下降，高压降到了50-60，心律梯波严重失常，院长、主任都来了，实施抢救，打了两针强心剂以后，高压才上到80，一会又下来了。我在昏迷中听主任和院长说，这个人不行了，通知家属准备吧！第二份病危通知书又发到老伴和儿子手里。老伴和儿子失声痛哭，双双跪在院长面前。这时院长冷静地说，唯一的办法就是找线上人弄到一种进口药，打上能差不多。儿子忙说，请你们帮忙有重谢。老院长叹了一口气说，这是你家属有钱，不然这个人就没了。儿子马上去银行取了五万块钱现金。等了不到一个小时，医生把我儿子叫了进去。当面拿出了德国进口的针剂，收了五万块钱的线人扬常而去。我注射了三针后，血压、脉博都正常了，我也苏醒了。医生脸上露出了微笑。第二天一早我被推出了重症监护室。后来，医生告诉我，每个医院都有线上人，你正当渠道弄不到的药，他们随叫随到。药价是出厂价的十几倍以上不说，一次出场就收两万现金。这些人就是发这个不义之财，他们挣钱太容易了，医院就是他们的印钞机。         三、医院的帐没个看，更没法问。每天早晨护士都拿着厚厚的帐单让你看，让你签字。医院是各项手续齐全，看到密密麻麻的用药和检查仪器设备，患者根本看不明白。你要是问她，马上告诉你找医生。反正为了治病救人，没有什么可讲的。家家医院都是如此。         四、如此紧张的医患关系，使医生说话谨小甚微，不敢说一句过格的话，不承担任何责任。医院这种体制，医生也没办法，他们每一个治疗方案都争求患者家属的意见，每用一种自费药都要同家属打招呼，争得同意后才能采用。很怕患者及其家属怪罪他们。病人在眼前，需要急救，他们也不敢越雷池一步。这种医患关系简直让人桎息。        五、中国知识分子的品质和医德及做人的良心，是医生的主流。我要出院回家了。为表示对院长一句话，让我拣回了一条命的感谢，孩子用纸包了两万块钱现金，趁一早院长查房时送给他。只听院长长叹了一口气说:“孩子，你把钱收起来，回去给你父亲买点好吃的吧。你们花了那么多钱，总是拣回了你父亲一条命，不容易啊？你别看这个社会病了，医院病了，可是我们医生没有病”。        这一席话真是让我感概万分。 我病了，这个社会更是病了……。",142,25,48,78651,1054,115668,"[['深有同感，医院的说法就是，有钱没必救你，没钱为什么要救你，医生说法，你没有我怎么救你，若救了你没钱医院要扣我工资、奖金，凭什么我要做费力不讨好的事，总的来说，现在的医院已经不是救死扶伤的地方，人道主义见鬼去吧', '0', 'time not available'], ['我今年发现一个故事，是与这个问题相反。是一假和尚为了发家修建寺庙，政府发现后立马决定拆除，这个假和尚要和寺庙同时死去的时候，腐败官员就给救活了，至今健在非常顽强。这就是工作敢不敢担责，担责后有没有人奖励的原因。', '0', 'time not available'], ['缺少象抢险和战场式调动权力', '0', 'time not available'], ['医生有心却无力，院规担责负不起。', '0', 'time not available'], ['回复<a href=""/n/%E7%8E%8B%E5%B0%8F%E5%96%B5%E6%9C%80%E8%BF%91%E7%88%B1%E5%90%83%E7%88%86%E7%82%92%E8%85%B0%E8%8A%B1"">@王小喵最近爱吃爆炒腰花</a>:这不是谣言，只是假托余秋雨之名，如果去过任何一个医院，就该知道文章所言非虚。如果你是现有医疗体制既得利益者，你算个自私的人。否则你充其量就是一呆子。', '0', 'time not available'], ['//<a href=""/n/%E5%89%8D%E8%BF%9B%E4%B8%AD%E5%9B%BD2014"">@前进中国2014</a>: 中国真的病了，而且病的不轻。//<a href=""/n/%E5%BF%AB%E4%B9%90%E8%8D%89%E7%BE%A4"">@快乐草群</a>://<a href=""/n/%E4%B8%8A%E5%96%84%E8%8B%A5%E6%B0%B4%E7%99%BE%E5%BF%8D%E6%88%90%E9%87%91"">@上善若水百忍成金</a>: //<a href=""/n/%E7%AC%91%E8%B0%88%E5%9B%BD%E6%98%AF"">@笑谈国是</a>:把百姓看病当生意做，他们还有什么不敢干？不反思纠正这种反人类的“顶层设计”，穷人会越来越看不起病//<a href=""/n/%E5%BA%A6%E4%B8%BA%E7%8E%8B-%E9%85%B6%E4%B9%8B%E5%85%BB%E7%94%9F"">@度为王-酶之养生</a>://<a href=""/n/%E7%9F%B3%E9%9D%9E"">@石非</a>: 医院大门朝西开，有病没钱莫进来……这个社会得的是癌症吗？<img alt=""[思考]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-c599fd085f.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['既已步入了资本的世界，四百年西方的发达史所记载的罪与罚就呈现、充驰于人间。我不再怀疑资本力量之强大与恐怖。这时，一个问题由然发起：这就是人类生存的必然吗？于是，同样现存于现实中的关于未来前途的纷争也呈现、充驰于脑海。一笑！怎么办的结论已经定论。“一个幽灵”在地球的上空排徊！', '0', 'time not available'], ['回复<a href=""/n/%E6%98%A5%E4%BA%A6%E6%98%82%E7%84%B6"">@春亦昂然</a>:那又何必假托余秋雨之名。', '0', 'time not available'], ['到底是不是余秋雨写的并不重要，重要的是内容是真实的，没有这样的经历是很难体会的到的。住院病人不续费，停药是肯定的。无论你的病是轻或是重。', '0', 'time not available'], ['您是名人结果是当然、普通人即便交了钱恐怕命也保不住。', '0', 'time not available'], ['谣狗们编故事为什么总喜欢套在名人头上？', '0', 'time not available'], ['到底是肝病还是冠心病啊？<img alt=""[疑问]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['痛！！！是改革开放把医疗卫生推向市场之痛，痛的不是上流社会，是劳苦大众。伤！！！伤的是整个社会，只有利益，没有公德！改革开放把教育事业推向市场，同样是伤痛，重利轻教，伤的是千秋万代。', '1', 'time not available'], ['回复<a href=""/n/%E5%B8%95%E8%90%A8%E7%89%B92015"">@帕萨特2015</a>:无论是谁写的，医院的制度不是摆在那里吗？谁去医院抢救都要先交钱', '0', 'time not available'], ['天下同姓名的很多，他辟个球呀//<a href=""/n/%E6%B5%AA%E8%BF%B9%E8%8D%92%E5%8E%9F215"">@浪迹荒原215</a>:余秋雨已经辟谣了，这篇文章不是他写的', '0', 'time not available'], ['<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E9%9A%8B%E9%94%A1%E5%90%9B"">@隋锡君</a>:层主怎么这么容易被忽悠呢？不知道于老师的微博是<a href=""/n/%E5%80%BE%E5%90%AC%E7%A7%8B%E9%9B%A8"">@倾听秋雨</a> 吧？去看看。所谓被割韭菜的就是你这种人吧？', '0', 'time not available'], ['回复<a href=""/n/%E7%9F%B3%E9%9D%9E"">@石非</a>:带上脑子看文章比较好。请问余秋雨到底是得的肝病还是冠心病？去<a href=""/n/%E5%80%BE%E5%90%AC%E7%A7%8B%E9%9B%A8"">@倾听秋雨</a> 看看或许有正确答案', '0', 'time not available'], ['余秋雨本人已辟谣，那文章是假的!', '0', 'time not available'], ['您看清楚它得了肝病还是冠心病了吗？能被一篇胡编乱造吓成这样的咋活这么大的', '0', 'time not available'], ['转发微博', '0', 'time not available'], ['余秋雨已经辟谣了，这篇文章不是他写的', '0', 'time not available'], ['好人', '0', 'time not available'], ['不是余秋雨的文章', '0', 'time not available'], ['嗯～手术一半谈钱的屡见报端！', '0', 'time not available']]"
1,130,1,1377346131,  湖北 咸宁,2018-08-03 22:20:24,https://weibo.cn/comment/GsYuE2iG8,['正常'],https://weibo.cn/u/1377346131,:#咸宁#敢说真话的余秋雨，我病了，这个社会也病了…… ,1,12,26,10962,882,2308,"[['去学医自救吧', '0', 'time not available'], ['朱军老师是不是真事<img alt=""[阴险]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-31824f8e19.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['就该发出来让领导看看！药价这么贵！有医保有什么用？还有很多药都报不了！不敢生病！生病就等死吧！', '1', 'time not available'], ['回复<a href=""/n/%E8%8A%8B%E5%9C%86%E4%B8%8D%E5%A4%9F%E5%90%83"">@芋圆不够吃</a>:你说出这番话出来！显示你多么多么的没素质和医德！', '0', 'time not available'], ['回复<a href=""/n/%E8%8A%8B%E5%9C%86%E4%B8%8D%E5%A4%9F%E5%90%83"">@芋圆不够吃</a>:文中说的是体制，跟医生有毛关系！<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%A9%99%E6%91%84%E9%97%AA%E8%80%80"">@橙摄闪耀</a>:是啊我是学医的，不是不救，是规章制度在那，不能瞎开药，你怪医院有什么用。哪个医生不比患者家属更想救活患者。你们把希望寄托在我们这，我们就承担着责任。没啥好说的，反正不管别人定什么不好的制度最后骂的都是医生。', '0', 'time not available'], ['回复<a href=""/n/%E8%8A%8B%E5%9C%86%E4%B8%8D%E5%A4%9F%E5%90%83"">@芋圆不够吃</a>:好酸！菇凉肯定学医的<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['去学医自救吧', '0', 'time not available'], ['回复<a href=""/n/%E6%98%93%E5%A4%A7%E4%BD%AC%E5%AE%B6%E7%9A%84%E6%98%93%E6%9B%A6"">@易大佬家的易曦</a>:内容确实不是余秋雨写的！但是所写的难道没有共鸣？', '0', 'time not available'], ['该内容为不实消息？', '1', 'time not available'], ['回复<a href=""/n/%E7%94%A8%E6%88%B76606255776"">@用户6606255776</a> 的表态:啥？', '0', 'time not available'], ['回复<a href=""/n/%E5%96%94%E5%90%BC%E5%90%BC"">@喔吼吼</a>:请开始你的表演<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['朱军老师是不是真事<img alt=""[阴险]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yinxian-31824f8e19.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['我去，有人举报这条<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/2012%E6%A2%A6%E5%89%A7%E5%9C%BA"">@2012梦剧场</a>:彼此彼此，只是有同感才转<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%A9%99%E6%91%84%E9%97%AA%E8%80%80"">@橙摄闪耀</a>:纠结的不是你么', '0', 'time not available'], ['回复<a href=""/n/2012%E6%A2%A6%E5%89%A7%E5%9C%BA"">@2012梦剧场</a>:你好纠结<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%A9%99%E6%91%84%E9%97%AA%E8%80%80"">@橙摄闪耀</a>:请再回过头看一下我的话 你的逻辑是悖论', '0', 'time not available'], ['回复<a href=""/n/%E7%88%B1%E5%90%83%E8%8D%94%E6%9E%9D%E7%9A%84%E9%98%B3%E5%85%89%E5%AE%8B"">@爱吃荔枝的阳光宋</a>:不用这么悲观……', '0', 'time not available'], ['回复<a href=""/n/2012%E6%A2%A6%E5%89%A7%E5%9C%BA"">@2012梦剧场</a>:何必纠结谁写的？内容真实就好', '0', 'time not available'], ['就该发出来让领导看看！药价这么贵！有医保有什么用？还有很多药都报不了！不敢生病！生病就等死吧！', '1', 'time not available'], ['回复<a href=""/n/%E6%A9%99%E6%91%84%E9%97%AA%E8%80%80"">@橙摄闪耀</a>:这不是余秋雨写的', '0', 'time not available'], ['回复<a href=""/n/2012%E6%A2%A6%E5%89%A7%E5%9C%BA"">@2012梦剧场</a>:哪一句是谎言？', '0', 'time not available'], ['回复<a href=""/n/%E6%A9%99%E6%91%84%E9%97%AA%E8%80%80"">@橙摄闪耀</a>:实话？ 实话为什么要用谎言做招牌呢？', '0', 'time not available'], ['回复<a href=""/n/%E5%A4%9C%E4%B8%80%E6%AD%A3%E9%95%BF"">@夜一正长</a>:至少是实话', '0', 'time not available'], ['敢说真话？得了吧  你还活在白垩纪', '1', 'time not available'], ['回复<a href=""/n/%E4%B8%80%E5%93%81%E5%A8%81%E5%AE%A2%E5%88%98%E6%84%8F"">@一品威客刘意</a>:对头', '0', 'time not available'], ['不管真假道出了最真实的医疗系统，看到这种帖子真的很心塞，明星随便一条说说几十上百万，再看看这种帖子', '1', 'time not available'], ['假的', '1', 'time not available']]"
2,94,2,5636810087,  吉林 长春,None,nn,['中'],https://weibo.cn/u/5636810087,nn,nn,nn,nn,135,114,66,['deleted']
3,86,1,2551533904,  安徽,2018-08-04 19:59:13,https://weibo.cn/comment/Gt6ZPDh96,['中'],https://weibo.cn/u/2551533904,:社会病了！『余秋雨得肝病住进医院，感受是:我病了，社会也病了』余秋雨得肝病住进医院，感受是:我病了，社会也病了 ,0,0,0,4586,585,350,[]
4,115,1,6352755325,  江苏 南京,None,nn,['正常'],https://weibo.cn/u/6352755325,nn,nn,nn,nn,nn,nn,nn,['deleted']
5,92,1,5543416999,  其他,None,nn,['正常'],https://weibo.cn/u/5543416999,nn,nn,nn,nn,nn,nn,nn,['deleted']
6,158,1,2478195140,  上海,2018-08-04 17:07:31,https://weibo.cn/comment/Gt5S9ctbn,['正常'],https://weibo.cn/u/2478195140,:『余秋雨得肝病住进医院，感受是:我病了，社会也病了』余秋雨得肝病住进医院，感受是:我病了，社会也病了 ,0,0,0,11138,112,348,[]
7,132,2,2283318110,  北京,None,nn,['中'],https://weibo.cn/u/2283318110,nn,nn,nn,nn,4797,3657,18535,['deleted']
8,90,1,3514340707,  山东,None,nn,['中'],https://weibo.cn/u/3514340707,nn,nn,nn,nn,680,40,102,['deleted']
9,101,1,5601581480,  内蒙古,2018-08-01 09:07:51,https://weibo.cn/comment/GsArXdRGO,['中'],https://weibo.cn/u/5601581480,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在天津市静海区双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,1,0,0,1202,781,463,[]
