,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,146,4,5731364331,  甘肃 兰州,2018-11-23 16:18:02,https://weibo.cn/comment/H40wQDw7p,['正常'],https://weibo.cn/u/5731364331,:求转，兰州的朋友帮忙转发一下！曹艳，电话137 6261 2323  今天上午的2岁女儿在大润发附近被人拐走了，女儿能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现我们家老太太都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张明均如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  5万元整  谁的群多大家帮忙转发一下！好人一生平安。本人张艳，电话137 6261 2323         发挥正能量          救救孩子吧！          求转！！！@兰州微事 @兰州微播 @尕兰州,14,2,0,2323,167,139,[]
1,196,3,1431045773,  江苏,2018-11-25 21:04:13,https://weibo.cn/comment/H4lg0DJBs,['中'],https://weibo.cn/u/1431045773,:缅甸棟支孔明灯爆炸死500多个受伤600多个！ 王瑞镛的秒拍视频 ,1,3,2,12001,3804,141380,"[['太大了，没经验？', '0', 'time not available'], ['卧槽。。。。。', '0', 'time not available']]"
2,699,2,6731799225,  其他,2018-11-24 00:26:40,https://weibo.cn/comment/H43Jc8cdd,['中'],https://weibo.cn/u/6731799225,:昨天晚上缅甸棟支孔明灯爆炸600多个人受伤🙏 守望良知4的秒拍视频 ,32,10,19,2917,307,2016,"[['0死9伤好吧，造谣犯法的', '0', 'time not available'], ['死亡500多人', '0', 'time not available'], ['回复<a href=""/n/%E6%9A%B4%E8%B5%B0%E7%9A%84%E5%82%BB%E7%89%9B"">@暴走的傻牛</a>:啧啧，好高级啊，还是英文链接', '0', 'time not available'], ['回复<a href=""/n/%E6%9A%B4%E8%B5%B0%E7%9A%84%E5%82%BB%E7%89%9B"">@暴走的傻牛</a>:有意思吗', '0', 'time not available'], ['回复<a href=""/n/%E4%BC%8A%E4%BA%BA%E9%A2%9C%E9%86%89"">@伊人颜醉</a>:一个没脑子的人大言不惭地喷别人没脑子，太好玩了', '1', 'time not available'], ['这篇微博被证为不实消息 不懂评论里在杠什么…', '3', 'time not available'], ['回复<a href=""/n/%E7%BB%BF%E8%97%BB%E5%A4%B4%E5%90%96"">@绿藻头吖</a>:踩踩都踩死多少人了，0死！🧠是个好东西，可惜有些人没有', '0', 'time not available'], ['回复<a href=""/n/%E7%BB%BF%E8%97%BB%E5%A4%B4%E5%90%96"">@绿藻头吖</a>:请问那么大的烟火9伤你信吗？皮外伤难道就不算？', '0', 'time not available'], ['0死9伤好吧，造谣犯法的', '0', 'time not available'], ['死亡500多人', '0', 'time not available'], ['激光笔这么厉害。', '0', 'time not available'], ['太危险了', '0', 'time not available'], ['自带火药库的热气球......', '0', 'time not available'], ['烟火', '0', 'time not available']]"
3,133,2,1576062945,  北京,None,nn,['中'],https://weibo.cn/u/1576062945,nn,nn,nn,nn,4046,1613,1185,['deleted']
4,161,1,2512287170,  福建,2018-11-27 11:19:51,https://weibo.cn/comment/H4AhOktkz,['中'],https://weibo.cn/u/2512287170,:【緬甸棟支：孔明燈爆炸死傷慘重】死1500多人，傷900多人人的愚蠢和狂妄，超乎想象。這是盲目自信導致的結果，在人羣的中心點燃孔明燈，並且在孔明燈上放置煙花，結果引發一場悲劇。 微博视频 ,0,1,12,30,55,34,"[['死光了最好，造谣一张嘴，数字随便加', '4', 'time not available'], ['不是1500万吗？', '1', 'time not available'], ['都是谣言，你为什么比别人多……', '2', 'time not available'], ['您真牛逼', '0', '07月26日 23:20'], ['回复<a href=""/n/%E9%BA%BB%E6%B1%81%E8%98%B8%E5%AE%87%E5%AE%99"">@麻汁蘸宇宙</a>:你们这些人<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['1亿？', '1', 'time not available'], ['不是1500万吗？', '1', 'time not available'], ['回复<a href=""/n/%E4%BB%8A%E6%97%A5%E6%96%B9%E7%9F%A5%E6%88%91%E6%98%AF%E6%88%91%E6%88%91%E6%88%91"">@今日方知我是我我我</a>:额。。。网上发的', '0', 'time not available'], ['都是谣言，你为什么比别人多……', '2', 'time not available'], ['回复<a href=""/n/%E5%A3%B9%E5%A5%A4"">@壹奤</a>:<img alt=""[污]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-12f8564d2b.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E7%99%BD%E5%BC%80%E6%B0%B4COCO"">@白开水COCO</a>:那边很多中国人', '0', 'time not available'], ['回复<a href=""/n/%E4%BC%8A%E9%9D%A2%E5%B8%85%E5%B8%85"">@伊面帅帅</a>:站着不腰疼吗，哈哈', '0', 'time not available'], ['死光了最好，造谣一张嘴，数字随便加', '4', 'time not available'], ['难道不是100万？', '1', 'time not available'], ['难道不是十万？', '2', 'time not available']]"
5,123,1,5575866565,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/5575866565,nn,nn,nn,nn,nn,nn,nn,['deleted']
6,137,1,6633721662,  其他,2018-11-22 17:30:29,https://weibo.cn/comment/H3RzLhe43,['中'],https://weibo.cn/u/6633721662,:#葫芦岛事故5人死亡#辽宁省葫芦岛建昌县在今中午十二点半，在第二小学门口，发生一起车祸，造成九人死亡，十六人受伤，和一名老人，肇事司机逃逸，目前已在八家子被捕获，这些孩子都是学前班和一年级的学生 葫芦岛 · 建昌镇 http://t.cn/E2BCw3f ,3,3,9,4,37,3,"[['回复<a href=""/n/%E5%A5%88%E5%90%892000"">@奈吉2000</a>:建昌有直升机么？怎么举报你这造谣制造恐慌的傻叉呢', '0', 'time not available'], ['回复<a href=""/n/%E9%97%AA%E9%97%AA%E7%BA%A2%E6%98%9F%E5%BC%A0%E5%A4%A7%E5%B8%85"">@闪闪红星张大帅</a>:我是建昌的，我在医院工作，还没有你了解详情？直升机在哪，你造谣有一套啊', '0', 'time not available'], ['<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%A5%88%E5%90%892000"">@奈吉2000</a>:嗯嗯 新闻为什么要隐瞒呢', '0', 'time not available'], ['回复<a href=""/n/%E9%97%AA%E9%97%AA%E7%BA%A2%E6%98%9F%E5%BC%A0%E5%A4%A7%E5%B8%85"">@闪闪红星张大帅</a>:都被报轻了，没有抢救了的，今天直升机来接走了，你可以来看看', '0', 'time not available'], ['回复<a href=""/n/%E9%97%AA%E9%97%AA%E7%BA%A2%E6%98%9F%E5%BC%A0%E5%A4%A7%E5%B8%85"">@闪闪红星张大帅</a>:都是学前班一年级的，还有个老师也死了', '0', 'time not available'], ['回复<a href=""/n/%E9%97%AA%E9%97%AA%E7%BA%A2%E6%98%9F%E5%BC%A0%E5%A4%A7%E5%B8%85"">@闪闪红星张大帅</a>:已经死了十一个了，我是建昌人，我亲眼所见，因为报的假的', '0', 'time not available'], ['没有那么多死亡人数，不要造谣', '0', 'time not available'], ['a', '0', 'time not available']]"
7,139,2,6134117939,  广东,2018-11-28 16:40:19,https://weibo.cn/comment/H4LOnsGfI,['中'],https://weibo.cn/u/6134117939,:昨晚缅甸举办大型孔明灯表演，升空不久即发生意外，炸死500多人烧踏伤600多人。好奇害死猫 ，越是人多拥挤场合危险系数就越高，尽量少去揍热闹,6,1,4,3828,19999,28948,"[['孔明灯就是魔鬼灯。', '0', 'time not available'], ['别转了，10年发生的事情，也没那么大的伤亡', '1', 'time not available'], ['孔明灯真害人。', '0', 'time not available'], ['不要再去凑热闹了。', '0', 'time not available']]"
8,169,1,1738678102,  安徽,2018-11-29 11:13:53,https://weibo.cn/comment/H4T6mEXa4,['中'],https://weibo.cn/u/1738678102,:昨晚，缅甸放飞孔明灯发生爆炸事故，造成500人死亡，伤者……现场惨烈！惨不忍睹！ 快乐驿站快乐V的秒拍视频 ,0,0,2,70195,808,3875,"[['0死9伤，传谣犯法的', '4', 'time not available']]"
9,150,1,5055085742,  四川 凉山,None,nn,['正常'],https://weibo.cn/u/5055085742,nn,nn,nn,nn,nn,nn,nn,['deleted']
