,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,1171,119,2631016945,  广东,2019-02-06 11:35:46,https://weibo.cn/comment/HfnJwiDhI,['中'],https://weibo.cn/u/2631016945,:看完谷歌地图，只能比悲伤更悲伤。 ,1150,302,256,2409,688,2743257,"[['大家不要被骗了 <a href=""https://ww2.sinaimg.cn/large/005XuXPuly1fzxqvhrhstj30u00z5q8s.jpg"">评论配图</a>', '390', '02月07日 12:26'], ['对面的台湾一片绿，作为全国森林覆盖率最高的福建？？？这图简直瞎编。', '280', '02月06日 11:46'], ['造谣判几年', '0', '02月15日 19:44'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '0', '02月15日 19:32'], ['回复<a href=""/n/%E6%97%A0%E7%BC%9D%E9%92%A2%E8%BD%A80518"">@无缝钢轨0518</a>:我福建更不服气了', '4', '02月08日 10:15'], ['sb', '1', '02月08日 09:59'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '0', '02月08日 09:48'], ['回复<a href=""/n/ju%E6%B3%A2%E6%B6%9B"">@ju波涛</a>:博主定位地点，难道是武汉？<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', '02月08日 07:42'], ['回复<a href=""/n/blacknstones"">@blacknstones</a>:咋滴？中国的绿就是农田？外国的绿就是森林？你这也不通啊？外国的月亮很圆，外国的绿也很绿了？', '6', '02月08日 07:21'], ['回复<a href=""/n/%E5%A4%A9%E8%8D%B7Mosquito"">@天荷Mosquito</a>:嚯，原来还是外籍的？你地址填你🐎的新疆 <a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FEcxxZ93"">http://t.cn/EcxxZ93</a>', '3', '02月08日 07:15'], ['这位博主应该是没出过家门吧？日本那么高的人口居住密度能绿成那样？其他国家实际什么样就算没看过，自己国家也可以多去走走看看，造谣是要负法律责任的。', '8', '02月08日 01:56'], ['回复<a href=""/n/%E5%A4%A9%E8%8D%B7Mosquito"">@天荷Mosquito</a>:快滚回你美去吧，我中不欢迎你', '0', '02月08日 01:37'], ['请问你知不知道日本和朝鲜半岛中间都是山地没什么野人出没的？俄罗斯都要没人了 那么大的原始森林你天天去挖猛犸象牙嘛', '4', '02月08日 00:23'], ['回复<a href=""/n/%E5%8C%97%E5%9B%9E%E5%BD%92%E7%BA%BF%E4%BB%A5%E5%8C%97%E5%8D%97%E5%9B%9E%E5%BD%92%E7%BA%BF%E4%BB%A5%E5%8D%97"">@北回归线以北南回归线以南</a>:福建绿化60％以上高于全球平均水平', '6', '02月08日 00:09'], ['回复<a href=""/n/%E5%A7%9C%E5%BD%A1%E8%8E%BD"">@姜彡莽</a>:以前郑州才是绿城啊哎', '1', '02月08日 00:03'], ['回复<a href=""/n/%E6%B2%89%E9%BB%98%E7%9A%84%E9%93%B6%E7%89%99%E6%88%90"">@沉默的银牙成</a>:你家的碗真大，比饭桶还大，厉害了！', '0', '02月07日 23:52'], ['回复<a href=""/n/blacknstones"">@blacknstones</a>:如果是农田，那印度和美国应该比中国绿好几倍', '4', '02月07日 22:04'], ['看来你没来过广西', '2', '02月07日 21:53'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '0', '02月07日 21:39'], ['回复<a href=""/n/%E5%A4%A9%E8%8D%B7Mosquito"">@天荷Mosquito</a>:移民吗？ 缅甸8万', '1', '02月07日 21:31'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '0', '02月07日 20:45'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '0', '02月07日 20:43'], ['我生活费地方在云南省玉溪市，全年没有一天雾霾，当然，它还有另外一个名字，中国。', '1', '02月07日 20:31'], ['回复<a href=""/n/Riley_%E7%86%B9%E5%BE%AE"">@Riley_熹微</a>:送你上去', '1', '02月07日 20:31'], ['大过年的在这送🐴？', '1', '02月07日 20:26'], ['营销号骗粉手段，老谣言了还有人信 <a href=""https://ww4.sinaimg.cn/large/00626WVMly1fzy4cidbfdj30ku11243f.jpg"">评论配图</a>', '7', '02月07日 20:12']]"
1,62,1,3184916962,  河南,None,nn,['中'],https://weibo.cn/u/3184916962,nn,nn,nn,nn,1347,30,161,['deleted']
2,54,6,3311625171,  湖北 武汉,2019-02-11 12:23:18,https://weibo.cn/comment/Hg9bj2uRU,['中'],https://weibo.cn/u/3311625171,:寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小男孩在锦绣花园小区附近被人拐走了，小男孩能说出爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999如果看一眼懒得转的冷漠的人也请你伸出手指按3秒 看到就转转！2019-2-10转 快手网红八卦小武的微博视频,1,3,5,472,733,522,"[['这个寻人启事是假的', '0', '02月11日 14:27'], ['大家谨慎,这个号码上网一搜被标为疑似诈骗电话,我们每个人做好事之前也要理智一点要先确保这个消息确实是准准确可靠的不要被骗子用我们的善良来当他们欺骗人的筹码', '0', '02月11日 13:46'], ['随手就是一个举报', '1', '02月11日 12:36'], ['垃圾营销号，人家刚出来辟谣，你还以讹传讹', '2', '02月11日 12:33']]"
3,64,1,5064930072,  福建 莆田,None,nn,['正常'],https://weibo.cn/u/5064930072,nn,nn,nn,nn,22,279,3744,['deleted']
4,53,1,1831266247,  湖北,2019-02-11 14:47:32,https://weibo.cn/comment/Hga7Qd1cd,['正常'],https://weibo.cn/u/1831266247,:寻人启事：13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999请不要懒得转，帮帮忙@柳州公安 @柳州巡警 @广西柳州晚报 @柳州日报微博 @柳州新闻,2,0,9,262,184,115,"[['回复<a href=""/n/%E6%91%B8%E4%BA%86%E6%B9%BF%E7%9A%84%E9%B1%BC"">@摸了湿的鱼</a>:造谣者，自有天收', '0', '02月19日 10:32'], ['回复<a href=""/n/%E7%8E%8B%E5%B0%BC%E7%8E%9B%E4%BA%8C%E5%8D%81"">@王尼玛二十</a>:你想怎么严厉处罚我？我删不掉要不你来帮我删？', '0', '02月16日 16:40'], ['请立即删除！<img alt=""[笑而不语]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;""/>', '2', '02月11日 16:06'], ['请立即删除！<img alt=""[笑而不语]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;""/>', '2', '02月11日 15:54'], ['假的，谣言，说过无数次了。', '0', '02月11日 15:16'], ['百度一下啊，大神，多年前的东西了', '2', '02月11日 15:11'], ['家里堂哥转发朋友圈的，发到微博上希望多一些帮助力量', '0', '02月11日 14:48'], ['你的微博提到本地大V，想让你的微博获得更多关注，欢迎使用同城爆料&gt;&gt;<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FRWaGLgH"">http://t.cn/RWaGLgH</a>', '0', '02月11日 14:48']]"
5,50,1,5407651254,  江西 赣州,2019-02-11 15:39:34,https://weibo.cn/comment/HgasXwavZ,['正常'],https://weibo.cn/u/5407651254,:寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在江西省赣州市南康区锦绣花园小区附近被人拐从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999 微博视频 ,0,0,0,294,157,23,[]
6,64,1,5285240953,  其他,None,nn,['正常'],https://weibo.cn/u/5285240953,nn,nn,nn,nn,nn,nn,nn,['deleted']
7,49,2,6054834968,  贵州 黔东南,2019-02-11 10:50:12,https://weibo.cn/comment/Hg8zvqG0f,['正常'],https://weibo.cn/u/6054834968,:：寻人启事13940292999。有线索酬金10万帮忙扩散，今... http://t.cn/EcYMnpc ,2,0,4,3920,2356,888,"[['回复<a href=""/n/%E9%BA%BB%E5%90%89%E5%BA%93%E6%B4%8B%E8%8F%87"">@麻吉库洋菇</a>:有道理', '0', '02月11日 21:19'], ['大家加油转发，够500抓了他，这种散播谣言唯恐社会不乱的人，关几天就老实了', '1', '02月11日 19:35'], ['回复<a href=""/n/%E5%88%A9%E5%93%A5__ok"">@利哥__ok</a>:这不是我发的，是陌陌上有一个人发的', '0', '02月11日 11:49'], ['假的 删了吧 你在微博这个电话号', '0', '02月11日 11:48']]"
8,50,1,5898072235,  其他,2019-02-11 12:27:39,https://weibo.cn/comment/Hg9d4laVw,['正常'],https://weibo.cn/u/5898072235,:帮转：寻人启事13940292999。有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在瑞金市锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999如果看一眼懒得转的冷漠的人也请你伸出手指按3秒 看到就转转,0,0,1,58,148,74,"[['您好，我是常州网警，您发布的信息为谣言。为避免不实信息的扩散，建议您将该信息自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。', '0', '04月29日 16:16']]"
9,223,44,5523065986,  江苏,None,nn,['正常'],https://weibo.cn/u/5523065986,nn,nn,nn,nn,nn,nn,nn,['deleted']
