,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,102,2,5253677432,  广东 广州,2018-08-08 01:07:49,https://weibo.cn/comment/GtBiAzgvo,['正常'],https://weibo.cn/u/5253677432,:有没认识这个小朋友的，被拐卖的，在顺德区容桂的二郎派出所现在，不认识的可以麻烦动动手指转发一下，就当行善积德吧，真是可怜的孩子！ 东莞 · 白濠 http://t.cn/RDtFW6K ,0,0,4,1344,225,204,"[['回复<a href=""/n/%E6%9C%9D%E5%85%83%E5%B9%B3%E5%8E%9F"">@朝元平原</a>:在微信看到的', '0', 'time not available'], ['不要散播谣言！！！佛山市顺德区容桂镇没有二郎派出所！！！！', '1', 'time not available'], ['此时发生在河南商城县，孩子是被父亲绑的，孩子母亲智力障碍，无法照顾孩子，父亲外出孩子跑出去几日都不回家，实在没办法才出此下策，实属无奈。并非网传被拐。目前孩子已被好心邻居报警解救，已由孩子姥姥姥爷照顾，当地政府提供1000元生活费临时救助，后续救助措施正在研究中，希望各大网友未经', '1', 'time not available'], ['谣言来的', '1', 'time not available']]"
1,87,1,1134291361,  福建 厦门,2018-08-01 17:09:49,https://weibo.cn/comment/GsDBAgnzK,['正常'],https://weibo.cn/u/1134291361,:帮忙转：刘波全家跪谢大家了！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在厦门百草园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你🙏 http://t.cn/RyjF9NP,0,0,1,61,262,36,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
2,91,6,6146097520,  辽宁,2018-07-02 14:42:04,https://weibo.cn/comment/Go3OIqlXY,['中'],https://weibo.cn/u/6146097520,:#为然心语[超话]# [心]为然请看视频——孩子让疯狗咬了，看看多可怜！……狂犬病,12,34,56,14874,15642,8570,"[['可怜的孩子，心疼，<img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['早就辟谣了好吗？居然还有人发……无语，这趁热度也是绝了，狂犬病是什么症状懂不懂啊？<img alt=""[哼]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heng-fe4c7da3e7.png"" style=""width:1em; height:1em;""/>', '22', 'time not available'], ['最讨厌养狗的人不给狗狗打针，管好狗狗，最恨的就抛弃才会有悲剧的发生！孩子太可怜了！<img alt=""[心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['回复<a href=""/n/%E6%BD%AE%E4%BA%BA%E5%B0%8F%E7%BD%97nn"">@潮人小罗nn</a>:你想叫，没人拦你啊', '0', '05月03日 12:54'], ['回复<a href=""/n/%E9%85%B1%E5%B0%8F%E6%9F%94"">@酱小柔</a>:还有肌肉抽搐，怕光，怕风', '0', 'time not available'], ['回复<a href=""/n/%E6%AD%A3%E5%A7%91%E5%A7%91"">@正姑姑</a>:中二，照你这么说被蚊子咬了，还得嗡嗡的呗？', '0', 'time not available'], ['回复<a href=""/n/%E4%B8%91%E9%AC%BC_%E5%AE%9D%E5%AE%9D"">@丑鬼_宝宝</a>:那你怎么不讨厌养狗并且打了针，有感情了，就抛弃了，说明你也是这种人，你怎么不讨厌养狗虐待这个狗的呢？说明你也是这种人', '0', 'time not available'], ['把没写完的作业烧了病就好了', '0', 'time not available'], ['回复<a href=""/n/%E8%A3%85%E7%82%B9%E4%BA%BA%E7%94%9F"">@装点人生</a>:我们一起学猫叫一起喵喵喵喵喵', '1', 'time not available'], ['回复<a href=""/n/Q-%E5%A5%88%E5%B0%8F%E8%8A%8A"">@Q-奈小芊</a>:就是<img alt=""[跪了]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['说可怜的是不是要集资给不想上学的小朋友治精神病啊?明明这就是精神病的表现学狗叫?那你们唱学猫叫是不是也感染了“狂猫病”?真是一群文盲，博主也真是无聊发这种把了解的观众的智商按在地上摩擦……<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%B5%81%E5%B9%B4%E4%B8%B6%E5%BE%80%E8%BF%94198210"">@流年丶往返198210</a>:<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%8D%8A%E9%A2%97%E5%B0%8F%E6%B1%A4%E5%9C%86"">@半颗小汤圆</a>:其实假期快过了，作业还没写，就这个症状，打一顿就治好了<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['<a href=""https://weibo.cn/pages/100808topic?extparam=%E4%B8%BA%E7%84%B6%E5%BF%83%E8%AF%AD%5B%E8%B6%85%E8%AF%9D%5D&amp;from=feed"">#为然心语[超话]#</a>[心]<a href=""https://weibo.cn/pages/100808topic?extparam=%E6%83%85%E6%80%9D%E6%B5%81%E5%B9%B4&amp;from=feed"">#情思流年#</a>  这个视频有误，特别是关于狂犬病的问题… 在这里特此证明，(请看下面朋友圈里的评论)那里有很好很正确的解释…并因我做出的错误判断而表示歉意！为然于2018.8.9', '0', 'time not available'], ['回复<a href=""/n/%E5%B0%8F%E6%A6%95%E5%90%9B"">@小榕君</a>:？？？', '0', 'time not available'], ['回复<a href=""/n/%E5%85%B3%E7%BE%BD%E5%85%B3%E7%BE%BD%E8%B5%A4%E5%85%94%E9%A9%AC"">@关羽关羽赤兔马</a>:哈哈哈，可以有', '0', 'time not available'], ['狂犬病不会学狗叫', '1', 'time not available'], ['回复<a href=""/n/hair_%E7%BD%95"">@hair_罕</a>:狂犬病患者不会犬吠，而是怕水，怕风，光等，不要被误导', '0', 'time not available'], ['打一顿就好了<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['废耶，狂犬病是这个症状吗，临床出现厌水怕风，发高烧，', '2', 'time not available'], ['那个…给大家科普一下…狂犬病的症状是⚡1.恐水2.畏光3.畏风4.肌肉抽搐 等等的一些症状，反正不是表现得的像狗<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '7', 'time not available'], ['回复<a href=""/n/%E6%88%91%E6%BB%B4%E8%85%90%E6%9C%BD%E9%9D%92%E6%98%A5"">@我滴腐朽青春</a>:哦！谢谢你的提醒，在这虚拟的网络上要多个心眼，<img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], [': 给文盲科普一下，狂犬病临床表现为特有的恐水怕风、咽肌痉挛、进行性瘫痪等。因恐水症状比较突出，故本病又名恐水症。狂犬病一旦发病，其进展速度极快，多为3-5日，很少超过10日。统计发现，几乎所有的温血动物都可以感染狂犬病毒。', '1', 'time not available'], ['回复<a href=""/n/wuli%E7%90%B4%E5%A6%AE"">@wuli琴妮</a>:有智商？去看看狂犬病到底什么症状，别瞎下结论，这视频是假的', '2', 'time not available'], ['孩子学狗也挺辛苦的🙊', '1', 'time not available'], ['啥都不知道就别出来了好吗，谣言止于智者', '1', 'time not available'], ['这个孩子可能是惊吓过度 也可能是其他病症 任何病都不可能直接学狗叫 怀疑孩子不想上学或者其他原因', '1', 'time not available'], ['傻吊', '1', 'time not available'], ['文盲真可怕，有没有基本常识，狂犬病就是学狗叫？不知道狂犬病又名恐水症吗？', '1', 'time not available'], ['给文盲科普一下，狂犬病临床表现为特有的恐水怕风、咽肌痉挛、进行性瘫痪等。因恐水症状比较突出，故本病又名恐水症。狂犬病一旦发病，其进展速度极快，多为3-5日，很少超过10日。统计发现，几乎所有的温血动物都可以感染狂犬病毒。', '1', 'time not available'], ['回复<a href=""/n/%E5%8D%8A%E9%A2%97%E5%B0%8F%E6%B1%A4%E5%9C%86"">@半颗小汤圆</a>:老实人，我想欺负你<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['假的要死是不是猫传染给你还要一起学猫叫一起喵喵喵喵喵？', '1', 'time not available'], ['回复<a href=""/n/%E6%AD%A3%E5%A7%91%E5%A7%91"">@正姑姑</a>:那不就是我们一起学猫叫一起喵喵喵喵<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
3,88,1,6142001184,  重庆,2018-06-27 16:37:09,https://weibo.cn/comment/GnjqWy0Yd,['正常'],https://weibo.cn/u/6142001184,:求转   帮帮忙吧 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  20万元整  谁的群多大家帮忙转发一下！好 人一生平安。_转发一次本人发红包200元'如果不发红包死刘波全家！ 重庆 · 新桥街区,0,0,1,27,91,23,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
4,85,1,6569913893,  其他,2018-07-31 12:47:27,https://weibo.cn/comment/GsssADKvY,['正常'],https://weibo.cn/u/6569913893,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 苏州·郭巷,0,0,1,31,116,31,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
5,86,1,5618417110,  其他,2018-08-02 00:01:31,https://weibo.cn/comment/GsGiHapnN,['正常'],https://weibo.cn/u/5618417110,:坐标  四平刘波全家跪谢大家了！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 乌鲁木齐·全季酒店(乌鲁木齐铁路局店),0,0,1,2,52,1,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
6,92,1,2038505821,  广东 广州,2018-08-03 00:28:05,https://weibo.cn/comment/GsPTY3ILh,['正常'],https://weibo.cn/u/2038505821,:@刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在广州市白云区太和镇田心村双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,0,0,0,1303,1023,1040,[]
7,87,1,6569913893,  其他,2018-07-31 12:49:00,https://weibo.cn/comment/Gsste1f8u,['正常'],https://weibo.cn/u/6569913893,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 http://t.cn/ReWeZUl,0,0,1,31,116,31,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
8,87,1,6297206665,  其他,2018-07-31 17:54:05,https://weibo.cn/comment/Gsut3qbvG,['正常'],https://weibo.cn/u/6297206665,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在唐海双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你！,0,0,1,11,200,18,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
9,82,1,2668070030,  湖南,2018-07-31 22:36:56,https://weibo.cn/comment/GswjRxuPa,['正常'],https://weibo.cn/u/2668070030,:帮朋友转发，刘波全家跪谢大家了！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你！ 长沙 · 东岸乡,0,1,1,393,114,39,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
